Family,Kind,UnrealAsset,OriginalPackage,DurationSeconds,SampleCount,FrameRateNumerator,FrameRateDenominator,PlayRate,TimingContract
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_L,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_LockOnWalk_L,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_R,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_LockOnWalk_R,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Run_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Run_F,0.73333335,23,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Stand_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Stand_F,1.6,49,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Turn_L,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L_180,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Turn_L_180,1.5333333,47,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_R,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Turn_R,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_R_180,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Turn_R_180,1.5333333,47,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Walk_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Walk_F,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_M_EmpBow_DamageParry_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_M_EmpBow_DamageParry_F,1.5,46,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_DestroyObject_End,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/00_DestroyObject/AC_EmpireBow_DestroyObject_End,1.3533326,82,5863665,97969,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_DestroyObject_Loop,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/00_DestroyObject/AC_EmpireBow_DestroyObject_Loop,1.2,37,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_DestroyObject_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/00_DestroyObject/AC_EmpireBow_DestroyObject_Start,0.869565,53,4000023,66890,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_DestroyObject,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/00_DestroyObject/AC_EmpireBow_TurnKick_DestroyObject,1.3518705,82,2821251,47086,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_End,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/01_BasicShoot/AC_EmpireBow_BasicShoot_End,1.3533326,82,5863665,97969,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Fail,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/01_BasicShoot/AC_EmpireBow_BasicShoot_Fail,0.7799998,48,3200038,53107,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Loop,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/01_BasicShoot/AC_EmpireBow_BasicShoot_Loop,0.6,19,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Stand,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/01_BasicShoot/AC_EmpireBow_BasicShoot_Stand,0.2,13,60,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/01_BasicShoot/AC_EmpireBow_BasicShoot_Start,0.869565,53,4000023,66890,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Stand_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/01_RainShoot/AC_EmpireBow_Stand_Start,0.66578233,41,1509983,25133,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/02_FastShoot/AC_EmpireBow_FastShoot_Dodge_B,1.0666664,65,4000021,66667,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_L,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/02_FastShoot/AC_EmpireBow_FastShoot_Dodge_L,1.0666664,65,4000021,66667,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_R,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/02_FastShoot/AC_EmpireBow_FastShoot_Dodge_R,1.0646499,65,1135547,18890,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Fail,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/02_FastShoot/AC_EmpireBow_FastShoot_Fail,0.7799998,48,3200038,53107,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Shoot,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/02_FastShoot/AC_EmpireBow_FastShoot_Shoot,2.5,76,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/02_FastShoot/AC_EmpireBow_FastShoot_Start,0.1,4,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BackShoot,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/03_BackShoot/AC_EmpireBow_BackShoot,2.2949615,139,5425325,90224,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TunrKick_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/04_TurnKick/AC_EmpireBow_TunrKick_Start,0.1,4,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_Attack,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/04_TurnKick/AC_EmpireBow_TurnKick_Attack,1.3518705,82,2821251,47086,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_Move,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/04_TurnKick/AC_EmpireBow_TurnKick_Move,0.6000002,37,2999999,50000,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_FreakOut_Armed,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/Vigilant/FreakOut_Armed/AC_EmpireBow_Vigilant_FreakOut_Armed,1.5,46,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_FreakOut_UnArmed,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/Vigilant/FreakOut_UnArmed/AC_EmpireBow_Vigilant_FreakOut_UnArmed,1.9666667,60,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Archer,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_LookAround,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/Vigilant/LookAround/AC_EmpireBow_Vigilant_LookAround,8.5,256,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Disease,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Base_Setting/AC_EmpireHalberd_E_Disease,2.4,73,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_End_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_End_01,2.1666667,66,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_End_02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_End_02,2.6333334,80,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Guard_End_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Guard_End_01,2.1666667,66,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Guard_Loop_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Guard_Loop_01,12.333333,371,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Loop_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Loop_01,4.3333335,131,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Loop_02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Loop_02,4.866667,147,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Search_End_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Search_End_01,3.6666667,111,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Search_Loop_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Search_Loop_01,8.666667,261,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_End_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Talk_End_01,2.1666667,66,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_End_02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Talk_End_02,1.6,49,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_Loop_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Talk_Loop_01,6.3333335,191,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_Loop_02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_Basic_Talk_Loop_02,3.8,115,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_DamageGrapple_Atk_B_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_DamageGrapple_Atk_B_01,1.3333334,41,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_DamageGrapple_Atk_B_02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_DamageGrapple_Atk_B_02,2.5,76,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamFinalblow,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamFinalblow,6.0,181,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Down,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_B_Down,0.167,6,5000,167,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Land,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_B_Land,0.899033,28,2534333,84387,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Peak,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_B_Peak,0.10000001,4,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Up,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_B_Up,0.167,6,5000,167,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Down,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_F_Down,0.167,6,5000,167,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Land,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_F_Land,0.89903337,28,2000869,66624,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Peak,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_F_Peak,0.10000001,4,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Up,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageAir_F_Up,0.167,6,5000,167,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageFinalBlow,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageFinalBlow,1.2,37,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageGrapple_Atk_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageGrapple_Atk_01,1.5,46,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageGrapple_Atk_02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageGrapple_Atk_02,1.2,37,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_D_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageNormal_D_B,1.0966332,67,5653885,93943,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_D_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageNormal_D_F,0.76666665,24,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_L_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageNormal_L_F,0.76666665,24,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_R_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageNormal_R_F,0.76666665,24,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_U_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageNormal_U_B,1.0966332,67,5653885,93943,1.0,Source segment rates and active DilationCurve baked; play at 1x
HalberdElite,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_U_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Reaction/AC_EmpireHalberd_E_DamageNormal_U_F,0.76666665,24,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
