Family,SourceAsset,OriginalPackage,Decision,Reasons,CurrentReferencers,OriginalDirectConsumers,PlaybackAssets
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Basic_Loop_03,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Basic_Loop_03,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSwordShield_Basic_Loop_03
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Basic_Sit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Basic_Sit_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSwordShield_Basic_Sit_End_01
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Basic_Sit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Basic_Sit_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSwordShield_Basic_Sit_Loop_01
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Basic_Talk_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Basic_Talk_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSwordShield_Basic_Talk_End_01
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Basic_Talk_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Basic_Talk_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSwordShield_Basic_Talk_Loop_01
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageAir_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageAir_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_B_Down | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_B_Land | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_B_Peak | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_B_Up
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageAir_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageAir_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_F_Down | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_F_Land | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_F_Peak | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageAir_F_Up
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageDown_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageDown_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageDown_B
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageDown_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageDown_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageDown_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageGrapple_Atk_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageGrapple_Atk_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageGrapple_Atk_01
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageGrapple_Atk_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageGrapple_Atk_02,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageGrapple_Atk_02
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageGrapple_Atk_B_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageGrapple_Atk_B_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageGrapple_Atk_B_01
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageGrapple_Atk_B_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageGrapple_Atk_B_02,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageGrapple_Atk_B_02
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageNormal_D_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageNormal_D_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageNormal_D_B
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageNormal_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageNormal_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageNormal_D_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageNormal_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageNormal_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageNormal_L_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageNormal_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageNormal_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageNormal_R_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageNormal_U_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageNormal_U_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageNormal_U_B
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageNormal_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageNormal_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageNormal_U_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageParry_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageParry_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_M_Empire_SwordShield_DamageParry_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageStrong_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageStrong_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageStrong_D_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageStrong_D_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageStrong_D_F2,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageStrong_D_F_2
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageStrong_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageStrong_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageStrong_L_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageStrong_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageStrong_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageStrong_R_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageStrong_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageStrong_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageStrong_U_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageWeak_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageWeak_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageWeak_D_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageWeak_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageWeak_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageWeak_L_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageWeak_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageWeak_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageWeak_R_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageWeak_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_DamageWeak_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_DamageWeak_U_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Die_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Die_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Ground_Die_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Down_B_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Down_B_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Down_Die_B | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Down_Loop_B
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Down_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Down_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Down_Die_F | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Down_Loop_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_FallDown_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_FallDown_End,RetainOriginal,NoBakedPlaybackCoverage,,,
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_FallDown_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_FallDown_Loop,RetainOriginal,NoBakedPlaybackCoverage,,,
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_FallDown_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_FallDown_Start,RetainOriginal,NoBakedPlaybackCoverage,,,
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Getup_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Getup_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Getup_B
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Getup_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Getup_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Getup_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Groggy_F_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Groggy_F_End,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Groggy_End
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Groggy_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Groggy_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Groggy_Loop
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Groggy_F_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Groggy_F_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Groggy_Start
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Broken,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Guard_Broken,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken_Full | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken_Full_New | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Broken | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Broken_Full
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Guard_End,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_End | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_End
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Hit,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Guard_Hit,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Hit | /Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Hit
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Guard_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Loop
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Guard_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Start
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_B,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Move/BS_Empire_SwordShield_LockOnMove:Properties.SampleData[3].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_B
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Move/BS_Empire_SwordShield_LockOnMove:Properties.SampleData[2].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_F
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_L,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Move/BS_Empire_SwordShield_LockOnMove:Properties.SampleData[1].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_L
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_R,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Move/BS_Empire_SwordShield_LockOnMove:Properties.SampleData[4].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_R
